root_id,region,nt_type
720575940636734278,central_complex,ACH
720575940636735088,optic_lobe,ACH
720575940636735198,central_complex,ACH
720575940636741488,antennal_lobe,SER
720575940636741518,optic_lobe,ACH
720575940636746158,optic_lobe,GABA
720575940636753118,antennal_lobe,SER
720575940636760548,optic_lobe,ACH
720575940636761518,optic_lobe,GABA
720575940636764078,optic_lobe,ACH
720575940636768478,optic_lobe,GLUT
720575940636771758,optic_lobe,GLUT
720575940636772238,optic_lobe,ACH
720575940636772318,optic_lobe,ACH
720575940636772698,central_complex,GABA
720575940636774798,optic_lobe,ACH
720575940636779918,optic_lobe,GABA
720575940636786318,optic_lobe,ACH
720575940636790158,optic_lobe,ACH
720575940636791438,optic_lobe,ACH
720575940636792718,optic_lobe,ACH
720575940636797838,optic_lobe,ACH
720575940636803418,optic_lobe,ACH
720575940636805958,ventral_cord,ACH
720575940636817038,optic_lobe,ACH
720575940636820878,optic_lobe,ACH
720575940636820958,central_complex,GABA
720575940636828558,optic_lobe,ACH
720575940636839598,optic_lobe,ACH
720575940636843438,optic_lobe,ACH
720575940636844718,optic_lobe,ACH
720575940636857998,optic_lobe,GLUT
720575940636861808,optic_lobe,ACH
720575940636869518,optic_lobe,ACH
720575940636870318,optic_lobe,ACH
720575940636870798,optic_lobe,ACH
720575940636873358,optic_lobe,ACH
720575940636886598,central_complex,ACH
720575940636894638,optic_lobe,ACH
720575940636904538,optic_lobe,ACH
720575940636909998,optic_lobe,ACH
720575940636913838,optic_lobe,ach
720575940636916398,optic_lobe,ACH
720575940636921828,central_complex,GLUT
720575940636923108,central_complex,ACH
720575940636926638,optic_lobe,ach
720575940636928398,central_complex,SER
720575940636929198,optic_lobe,GABA
720575940636941998,optic_lobe,ACH
720575940636946398,central_complex,ACH
720575940636961758,central_complex,ACH
720575940636962138,optic_lobe,ACH
720575940636962478,optic_lobe,ACH
720575940636965038,optic_lobe,ACH
720575940636970638,optic_lobe,ACH
720575940636979678,central_complex,ACH
720575940636983518,optic_lobe,ACH
720575940636986798,antennal_lobe,SER
720575940636989838,optic_lobe,GLUT
720575940636990948,central_complex,GABA
720575940636991918,optic_lobe,ach
720575940636992368,central_complex,GABA
720575940636998768,central_complex,GLUT
720575940637013678,optic_lobe,GLUT
720575940637022298,antennal_lobe,ACH
720575940637022948,central_complex,GABA
720575940637026478,optic_lobe,ach
720575940637028238,optic_lobe,ACH
720575940637035918,optic_lobe,ACH
720575940637037278,central_complex,ACH
720575940637041118,central_complex,ACH
720575940637043118,optic_lobe,ACH
720575940637046158,optic_lobe,GLUT
720575940637053808,optic_lobe,GLUT
720575940637060238,optic_lobe,GLUT
720575940637060318,central_complex,ACH
720575940637062878,optic_lobe,ACH
720575940637067888,central_complex,GLUT
720575940637073118,central_complex,ACH
720575940637078128,optic_lobe,GABA
720575940637091758,optic_lobe,ACH
720575940637095598,optic_lobe,ACH
720575940637097358,optic_lobe,ACH
720575940637099438,optic_lobe,GABA
720575940637101108,optic_lobe,ACH
720575940637102448,optic_lobe,ach
720575940637102478,optic_lobe,ACH
720575940637110958,optic_lobe,ACH
720575940637113518,optic_lobe,ACH
720575940637128538,antennal_lobe,ach
720575940637133168,optic_lobe,GABA
720575940637145828,central_complex,ACH
720575940637145968,optic_lobe,ACH
720575940637148528,optic_lobe,GLUT
720575940637150798,central_complex,ACH
720575940637153648,antennal_lobe,ach
720575940637157488,optic_lobe,GLUT
720575940637161818,optic_lobe,ACH
720575940637162158,optic_lobe,GLUT
720575940637163438,optic_lobe,GABA
720575940637165028,antennal_lobe,ACH
720575940637169008,optic_lobe,GLUT
720575940637169998,central_complex,ACH
720575940637171568,optic_lobe,ACH
720575940637178798,optic_lobe,ACH
720575940637181838,antennal_lobe,ach
720575940637183918,optic_lobe,ACH
720575940637184078,central_complex,ACH
720575940637186478,optic_lobe,GLUT
720575940637186638,central_complex,ACH
720575940637189488,optic_lobe,ACH
720575940637208718,central_complex,ACH
720575940637215088,optic_lobe,ACH
720575940637219918,central_complex,ACH
720575940637225328,optic_lobe,ACH
720575940637225798,central_complex,ACH
720575940637227438,optic_lobe,ACH
720575940637227918,optic_lobe,ACH
720575940637227998,optic_lobe,ACH
720575940637229198,optic_lobe,GABA
720575940637236878,optic_lobe,ACH
720575940637238128,optic_lobe,ACH
720575940637246948,antennal_lobe,ACH
720575940637251918,central_complex,ACH
720575940637253488,optic_lobe,GLUT
720575940637254628,antennal_lobe,SER
720575940637266288,optic_lobe,ACH
720575940637295758,antennal_lobe,ach
720575940637300708,central_complex,ACH
720575940637301678,optic_lobe,ACH
720575940637303408,optic_lobe,ACH
720575940637308528,optic_lobe,GABA
720575940637309838,central_complex,ACH
720575940637315418,central_complex,ACH
720575940637317198,central_complex,GABA
720575940637325198,optic_lobe,GABA
720575940637328198,optic_lobe,GABA
720575940637334158,optic_lobe,ACH
720575940637335518,central_complex,ACH
720575940637339738,central_complex,ACH
720575940637341668,ventral_cord,ACH
720575940637348208,optic_lobe,ACH
720575940637349598,optic_lobe,ACH
720575940637351598,optic_lobe,GLUT
720575940637364038,optic_lobe,ACH
720575940637365988,optic_lobe,ach
720575940637370798,optic_lobe,ACH
720575940637373918,optic_lobe,ach
720575940637376368,optic_lobe,ACH
720575940637381488,optic_lobe,GLUT
720575940637384538,central_complex,ACH
720575940637387098,antennal_lobe,SER
720575940637387598,optic_lobe,ach
720575940637395278,central_complex,ACH
720575940637399268,optic_lobe,GABA
720575940637401968,optic_lobe,ach
720575940637404078,optic_lobe,ach
720575940637405358,optic_lobe,GABA
720575940637407088,optic_lobe,ACH
720575940637409198,optic_lobe,ach
720575940637416078,optic_lobe,GLUT
720575940637417038,central_complex,GLUT
720575940637418638,optic_lobe,ach
720575940637436638,central_complex,ACH
720575940637437808,optic_lobe,ACH
720575940637441758,optic_lobe,ACH
720575940637450638,optic_lobe,GABA
720575940637453278,optic_lobe,ACH
720575940637455278,optic_lobe,ACH
720575940637458398,optic_lobe,ACH
720575940637461988,central_complex,ACH
720575940637464718,central_complex,GABA
720575940637471918,optic_lobe,GLUT
720575940637472368,optic_lobe,ach
720575940637473358,optic_lobe,ACH
720575940637474928,optic_lobe,GABA
720575940637482638,optic_lobe,GLUT
720575940637500558,antennal_lobe,ACH
720575940637508698,central_complex,ACH
720575940637509488,optic_lobe,GABA
720575940637509958,central_complex,GABA
720575940637518558,central_complex,ACH
720575940637521118,optic_lobe,GABA
720575940637538118,optic_lobe,ACH
720575940637538958,antennal_lobe,ach
720575940637543598,optic_lobe,ach
720575940637544078,antennal_lobe,ach
720575940637545038,optic_lobe,ACH
720575940637554318,optic_lobe,GABA
720575940637555288,central_complex,ACH
720575940637558618,central_complex,ACH
720575940637562458,optic_lobe,ach
720575940637565838,central_complex,GABA
720575940637568838,antennal_lobe,ACH
720575940637572318,optic_lobe,ACH
720575940637576158,optic_lobe,ACH
720575940637583838,optic_lobe,ACH
720575940637587598,optic_lobe,ACH
720575940637590128,antennal_lobe,ACH
720575940637594458,antennal_lobe,ach
720575940637597918,optic_lobe,GABA
720575940637599578,optic_lobe,GLUT
720575940637603038,ventral_cord,ACH
720575940637604678,optic_lobe,ach
720575940637608878,optic_lobe,GABA
720575940637610468,optic_lobe,ACH
720575940637612718,antennal_lobe,ach
720575940637615838,optic_lobe,ACH
720575940637618318,optic_lobe,ACH
720575940637620958,optic_lobe,ACH
720575940637621338,optic_lobe,GLUT
720575940637632858,optic_lobe,ACH
720575940637633678,central_complex,SER
720575940637633758,optic_lobe,GLUT
720575940637637208,central_complex,ACH
720575940637638798,optic_lobe,ACH
720575940637639908,optic_lobe,GLUT
720575940637643748,optic_lobe,ach
720575940637646918,central_complex,ACH
720575940637652398,optic_lobe,ACH
720575940637660558,optic_lobe,GLUT
720575940637661838,antennal_lobe,ach
720575940637662298,optic_lobe,ACH
720575940637663918,optic_lobe,ach
720575940637664478,optic_lobe,GABA
720575940637669518,optic_lobe,GABA
720575940637673798,optic_lobe,ACH
720575940637678558,optic_lobe,ACH
720575940637679758,optic_lobe,ach
720575940637681038,optic_lobe,ACH
720575940637684398,central_complex,ACH
720575940637684958,optic_lobe,ACH
720575940637687408,optic_lobe,GABA
720575940637687438,optic_lobe,GLUT
720575940637688718,antennal_lobe,ach
720575940637689688,central_complex,ACH
720575940637689728,ventral_cord,DA
720575940637690798,antennal_lobe,ach
720575940637696858,central_complex,ACH
720575940637698478,antennal_lobe,ach
720575940637700068,optic_lobe,ACH
720575940637701598,optic_lobe,ACH
720575940637704048,central_complex,GLUT
720575940637707098,optic_lobe,ACH
720575940637711438,optic_lobe,GABA
720575940637711588,central_complex,GABA
720575940637718598,central_complex,GLUT
720575940637719878,central_complex,GLUT
720575940637723008,ventral_cord,ACH
720575940637724638,optic_lobe,ACH
720575940637728858,optic_lobe,ACH
720575940637731398,central_complex,ACH
720575940637731758,optic_lobe,ACH
720575940637734318,antennal_lobe,ach
720575940637734768,optic_lobe,GABA
720575940637737088,ventral_cord,GLUT
720575940637739888,optic_lobe,ach
720575940637745838,optic_lobe,ach
720575940637747678,optic_lobe,ACH
720575940637749678,optic_lobe,ach
720575940637749888,central_complex,GABA
720575940637750958,optic_lobe,ach
720575940637753518,optic_lobe,ACH
720575940637759198,optic_lobe,ACH
720575940637761198,optic_lobe,ach
720575940637766878,optic_lobe,GLUT
720575940637769088,central_complex,ACH
720575940637773278,optic_lobe,ACH
720575940637782958,antennal_lobe,ach
720575940637784548,central_complex,ACH
720575940637790298,optic_lobe,ACH
720575940637809118,central_complex,GLUT
720575940637810778,optic_lobe,ACH
720575940637823578,optic_lobe,ACH
720575940637825358,antennal_lobe,ach
720575940637825648,antennal_lobe,GLUT
720575940637826118,central_complex,GABA
720575940637827758,optic_lobe,ACH
720575940637832878,optic_lobe,GLUT
720575940637834608,antennal_lobe,ach
720575940637837658,optic_lobe,ach
720575940637838558,optic_lobe,ACH
720575940637840218,optic_lobe,GABA
720575940637843568,optic_lobe,ACH
720575940637844558,antennal_lobe,SER
720575940637846598,optic_lobe,GLUT
720575940637846618,central_complex,ACH
720575940637851108,optic_lobe,ACH
720575940637857648,antennal_lobe,ACH
720575940637861038,central_complex,ACH
720575940637861488,optic_lobe,ACH
720575940637862318,optic_lobe,ACH
720575940637869028,central_complex,ACH
720575940637871278,optic_lobe,ach
720575940637873008,optic_lobe,ACH
720575940637874398,optic_lobe,ach
720575940637878238,optic_lobe,ACH
720575940637881178,central_complex,GLUT
720575940637882078,optic_lobe,ach
720575940637893598,optic_lobe,ach
720575940637902938,central_complex,ACH
720575940637905478,optic_lobe,ACH
720575940637906778,optic_lobe,GABA
720575940637907428,central_complex,ACH
720575940637911118,optic_lobe,ACH
720575940637913158,central_complex,ACH
720575940637918298,optic_lobe,ACH
720575940637920368,antennal_lobe,ach
720575940637928158,optic_lobe,GLUT
720575940637934308,central_complex,GLUT
720575940637937498,optic_lobe,ach
720575940637943408,antennal_lobe,ach
720575940637944798,optic_lobe,ACH
720575940637945828,optic_lobe,GLUT
720575940637946968,central_complex,ACH
720575940637947108,optic_lobe,ACH
720575940637948288,central_complex,ACH
720575940637952858,central_complex,ACH
720575940637955968,ventral_cord,ACH
720575940637956698,central_complex,ACH
720575940637960158,optic_lobe,ACH
720575940637965028,central_complex,ACH
720575940637966938,central_complex,GLUT
720575940637967728,optic_lobe,ACH
720575940637976688,optic_lobe,ACH
720575940637977828,optic_lobe,ach
720575940637981018,central_complex,ACH
720575940637983578,optic_lobe,ACH
720575940637984228,optic_lobe,ACH
720575940637984478,optic_lobe,ach
720575940637989978,optic_lobe,ach
720575940637990768,optic_lobe,GABA
720575940637994328,central_complex,ACH
720575940638000218,optic_lobe,ach
720575940638001498,central_complex,ACH
720575940638005838,optic_lobe,ACH
720575940638006128,central_complex,ACH
720575940638007898,optic_lobe,ACH
720575940638011718,antennal_lobe,ACH
720575940638019418,optic_lobe,ACH
720575940638021348,central_complex,GLUT
720575940638022768,optic_lobe,GLUT
720575940638029168,optic_lobe,GABA
720575940638037318,optic_lobe,ACH
720575940638039268,optic_lobe,ACH
720575940638039408,optic_lobe,GABA
720575940638046948,central_complex,ACH
720575940638048368,optic_lobe,GABA
720575940638050788,optic_lobe,ACH
720575940638053348,optic_lobe,GABA
720575940638057818,optic_lobe,ACH
720575940638060378,optic_lobe,GABA
720575940638063728,optic_lobe,ACH
720575940638071268,optic_lobe,ACH
720575940638073158,optic_lobe,ACH
720575940638074958,optic_lobe,ACH
720575940638076528,antennal_lobe,ach
720575940638079578,optic_lobe,ACH
720575940638082638,central_complex,ach
720575940638082928,optic_lobe,ACH
720575940638086528,central_complex,DA
720575940638091608,optic_lobe,ACH
720575940638105968,optic_lobe,GLUT
720575940638109668,ventral_cord,GABA
720575940638117248,central_complex,ACH
720575940638121188,optic_lobe,GABA
720575940638121438,optic_lobe,ACH
720575940638122468,optic_lobe,ACH
720575940638122718,optic_lobe,ACH
720575940638126448,optic_lobe,GABA
720575940638127438,optic_lobe,ACH
720575940638128198,ventral_cord,ach
720575940638130758,central_complex,GLUT
720575940638132058,optic_lobe,ACH
720575940638138078,optic_lobe,ACH
720575940638139738,optic_lobe,ACH
720575940638148698,optic_lobe,ACH
720575940638153328,optic_lobe,ACH
720575940638154608,optic_lobe,ach
720575940638163428,central_complex,GLUT
720575940638169688,optic_lobe,ACH
720575940638170078,optic_lobe,GLUT
720575940638175558,ventral_cord,ACH
720575940638177508,optic_lobe,ACH
720575940638180068,optic_lobe,GLUT
720575940638182628,optic_lobe,ACH
720575940638185048,central_complex,ACH
720575940638211918,optic_lobe,ACH
720575940638213208,optic_lobe,ACH
720575940638214878,antennal_lobe,ach
720575940638219748,optic_lobe,GLUT
720575940638220378,optic_lobe,ACH
720575940638222308,optic_lobe,ACH
720575940638234458,optic_lobe,ACH
720575940638239558,optic_lobe,ACH
720575940638243398,optic_lobe,ach
720575940638244068,optic_lobe,GABA
720575940638246878,antennal_lobe,ach
720575940638247258,optic_lobe,GLUT
720575940638248518,antennal_lobe,ach
720575940638249188,optic_lobe,ACH
720575940638251098,optic_lobe,ACH
720575940638251998,optic_lobe,GABA
720575940638252358,optic_lobe,ach
720575940638252378,optic_lobe,GLUT
720575940638253028,optic_lobe,GLUT
720575940638253638,optic_lobe,ACH
720575940638257498,optic_lobe,ACH
720575940638260708,optic_lobe,GABA
720575940638263518,optic_lobe,ACH
720575940638268638,antennal_lobe,GLUT
720575940638270298,optic_lobe,ACH
720575940638270808,central_complex,ACH
720575940638273758,antennal_lobe,ach
720575940638274688,central_complex,ach
720575940638276318,optic_lobe,GLUT
720575940638277978,optic_lobe,ACH
720575940638280158,optic_lobe,GLUT
720575940638290148,optic_lobe,ACH
720575940638300388,optic_lobe,ACH
720575940638302948,optic_lobe,ACH
720575940638304838,central_complex,ACH
720575940638331718,optic_lobe,ACH
720575940638333018,optic_lobe,ACH
720575940638336228,optic_lobe,ACH
720575940638341198,optic_lobe,ACH
720575940638342628,antennal_lobe,SER
720575940638343238,central_complex,GABA
720575940638352868,optic_lobe,ACH
720575940638360798,central_complex,GABA
720575940638364638,antennal_lobe,ach
720575940638379598,central_complex,ACH
720575940638388058,optic_lobe,ach
720575940638391518,optic_lobe,GABA
720575940638396998,ventral_cord,SER
720575940638398278,optic_lobe,ach
720575940638399198,antennal_lobe,ach
720575940638403928,central_complex,GLUT
720575940638404698,optic_lobe,ACH
720575940638412928,central_complex,GABA
720575940638415838,antennal_lobe,ach
720575940638423518,optic_lobe,ach
720575940638426438,optic_lobe,ACH
720575940638428998,optic_lobe,ACH
720575940638440158,optic_lobe,ACH
720575940638442328,optic_lobe,ACH
720575940638442718,optic_lobe,ach
720575940638446168,central_complex,ACH
720575940638447838,optic_lobe,ach
720575940638456798,optic_lobe,ach
720575940638460638,optic_lobe,ach
720575940638468678,central_complex,ACH
720575940638471768,optic_lobe,ACH
720575940638478308,optic_lobe,ACH
720575940638480948,optic_lobe,ACH
720575940638483428,optic_lobe,GLUT
720575940638490458,optic_lobe,GLUT
720575940638491738,optic_lobe,ACH
720575940638497368,optic_lobe,ACH
720575940638505038,optic_lobe,ACH
720575940638505798,central_complex,GLUT
720575940638507608,optic_lobe,GLUT
720575940638516708,optic_lobe,ACH
720575940638526278,central_complex,ach
720575940638526948,optic_lobe,ACH
720575940638533208,optic_lobe,ACH
720575940638534878,antennal_lobe,ACH
720575940638541278,optic_lobe,ACH
720575940638542918,optic_lobe,ACH
720575940638545498,optic_lobe,GABA
720575940638547508,optic_lobe,ACH
720575940638549888,central_complex,GLUT
720575940638553828,optic_lobe,ACH
720575940638556998,antennal_lobe,ach
720575940638559578,optic_lobe,ach
720575940638563968,central_complex,ach
720575940638566878,optic_lobe,ACH
720575940638567758,central_complex,ACH
720575940638570328,optic_lobe,ach
720575940638573028,optic_lobe,GLUT
720575940638574938,optic_lobe,ACH
720575940638579428,antennal_lobe,SER
720575940638592088,optic_lobe,ACH
720575940638594768,central_complex,GABA
720575940638596698,optic_lobe,ach
720575940638604888,optic_lobe,ach
720575940638609118,optic_lobe,GABA
720575940638619358,central_complex,ACH
720575940638625408,optic_lobe,ACH
720575940638626118,optic_lobe,ACH
720575940638627038,central_complex,ACH
720575940638630478,central_complex,ACH
720575940638632538,optic_lobe,ACH
720575940638635098,optic_lobe,ACH
720575940638637278,optic_lobe,GABA
720575940638639838,central_complex,GLUT
720575940638641478,optic_lobe,ACH
720575940638644958,optic_lobe,ACH
720575940638653018,antennal_lobe,ach
720575940638656228,optic_lobe,GABA
720575940638660678,optic_lobe,ACH
720575940638662708,optic_lobe,ACH
720575940638665818,optic_lobe,ach
720575940638668378,optic_lobe,ach
720575940638668878,central_complex,ACH
720575940638673478,central_complex,GLUT
720575940638674148,optic_lobe,ACH
720575940638676058,optic_lobe,ACH
720575940638677318,optic_lobe,GABA
720575940638682458,optic_lobe,ACH
720575940638684248,central_complex,ACH
720575940638686848,central_complex,ACH
720575940638690118,optic_lobe,ACH
720575940638700878,central_complex,ACH
720575940638707508,optic_lobe,ACH
720575940638708058,antennal_lobe,ACH
720575940638711878,optic_lobe,ACH
720575940638719578,antennal_lobe,ACH
720575940638722138,optic_lobe,ACH
720575940638724698,antennal_lobe,ACH
720575940638727908,optic_lobe,ACH
720575940638729048,optic_lobe,ACH
720575940638734158,central_complex,ACH
720575940638740038,optic_lobe,ACH
720575940638740058,optic_lobe,ach
720575940638752838,optic_lobe,ACH
720575940638753508,optic_lobe,GABA
720575940638757348,optic_lobe,GLUT
720575940638768868,optic_lobe,ACH
720575940638770048,optic_lobe,ACH
720575940638770148,central_complex,GABA
720575940638772038,optic_lobe,ACH
720575940638774618,optic_lobe,ach
720575940638775118,central_complex,GABA
720575940638786118,optic_lobe,GABA
720575940638808448,central_complex,GABA
720575940638814848,optic_lobe,GLUT
720575940638815578,optic_lobe,GLUT
720575940638818118,central_complex,ACH
720575940638823258,antennal_lobe,ach
720575940638829658,optic_lobe,ach
720575940638835288,optic_lobe,ACH
720575940638837338,antennal_lobe,GLUT
720575940638845648,central_complex,ACH
720575940638846848,central_complex,DA
720575940638850648,central_complex,GLUT
720575940638855808,optic_lobe,GABA
720575940638857048,optic_lobe,ACH
720575940638857168,optic_lobe,ACH
720575940638871128,antennal_lobe,ACH
720575940638871268,optic_lobe,ACH
720575940638880228,optic_lobe,GABA
720575940638884698,optic_lobe,ACH
720575940638886628,optic_lobe,ACH
720575940638900558,optic_lobe,ACH
720575940638903248,central_complex,ACH
720575940638907108,ventral_cord,ach
720575940638914648,antennal_lobe,ACH
720575940638924378,optic_lobe,SER
720575940638926938,optic_lobe,ACH
720575940638928868,ventral_cord,GABA
720575940638934598,optic_lobe,ACH
720575940638937688,central_complex,ACH
720575940638939738,antennal_lobe,ACH
720575940638962008,central_complex,GLUT
720575940638971088,central_complex,ACH
720575940638974848,antennal_lobe,ACH
720575940638975578,optic_lobe,ACH
720575940638981198,optic_lobe,GLUT
720575940638981208,optic_lobe,ACH
720575940638982478,central_complex,ACH
720575940638985188,antennal_lobe,ACH
720575940638988378,optic_lobe,ach
720575940638989658,optic_lobe,GABA
720575940638990308,optic_lobe,ach
720575940638995428,antennal_lobe,ach
720575940639006948,antennal_lobe,GLUT
720575940639008838,optic_lobe,GLUT
720575940639018468,antennal_lobe,ach
720575940639025998,antennal_lobe,ACH
720575940639028058,optic_lobe,ACH
720575940639033828,antennal_lobe,ach
720575940639037668,antennal_lobe,ACH
720575940639038798,optic_lobe,ACH
720575940639040858,optic_lobe,ACH
720575940639042648,optic_lobe,ach
720575940639043418,central_complex,ACH
720575940639045348,antennal_lobe,ACH
720575940639047258,optic_lobe,GABA
720575940639047908,antennal_lobe,ach
720575940639049038,optic_lobe,ACH
720575940639051078,optic_lobe,ACH
720575940639052888,optic_lobe,ACH
720575940639054158,optic_lobe,GABA
720575940639056198,antennal_lobe,ach
720575940639061838,optic_lobe,ACH
720575940639062618,optic_lobe,GLUT
720575940639065828,optic_lobe,ach
720575940639066458,optic_lobe,GABA
720575940639067108,central_complex,ach
720575940639068288,optic_lobe,ACH
720575940639072128,optic_lobe,ACH
720575940639075398,optic_lobe,ACH
720575940639076698,optic_lobe,GLUT
720575940639081798,optic_lobe,ACH
720575940639082318,central_complex,ACH
720575940639083648,central_complex,ACH
720575940639100248,central_complex,ACH
720575940639105488,optic_lobe,ach
720575940639115608,optic_lobe,GLUT
720575940639116888,central_complex,ACH
720575940639118168,central_complex,ACH
720575940639134808,central_complex,ACH
720575940639157968,central_complex,ACH
720575940639159118,optic_lobe,ACH
720575940639160408,central_complex,GLUT
720575940639163108,optic_lobe,GABA
720575940639168838,optic_lobe,ach
720575940639170118,optic_lobe,ACH
720575940639174628,optic_lobe,ach
720575940639195088,central_complex,ACH
720575940639201508,antennal_lobe,ach
720575940639205198,central_complex,ACH
720575940639205208,optic_lobe,ACH
720575940639206628,optic_lobe,ACH
720575940639214918,optic_lobe,ACH
720575940639225158,optic_lobe,ach
720575940639230948,optic_lobe,ACH
720575940639238628,optic_lobe,ACH
720575940639239908,central_complex,GABA
720575940639251278,optic_lobe,GLUT
720575940639253318,antennal_lobe,ACH
720575940639267398,optic_lobe,ACH
720575940639279448,optic_lobe,ACH
720575940639282008,optic_lobe,GABA
720575940639284608,central_complex,GLUT
720575940639285318,optic_lobe,ACH
720575940639291718,optic_lobe,ACH
720575940639295558,optic_lobe,ACH
720575940639297408,ventral_cord,ACH
720575940639299398,optic_lobe,ACH
720575940639311488,optic_lobe,ACH
720575940639328128,central_complex,ACH
720575940639330638,optic_lobe,GLUT
720575940639340878,optic_lobe,ACH
720575940639343438,optic_lobe,GLUT
720575940639355008,central_complex,ACH
720575940639366478,central_complex,ACH
720575940639371598,optic_lobe,ACH
720575940639381838,central_complex,ACH
720575940639386438,antennal_lobe,ach
720575940639386968,optic_lobe,GLUT
720575940639399238,optic_lobe,ach
720575940639399758,optic_lobe,ACH
720575940639408198,antennal_lobe,ACH
720575940639409998,optic_lobe,ACH
720575940639415248,antennal_lobe,ACH
720575940639417728,central_complex,ACH
720575940639420238,optic_lobe,ACH
720575940639426648,optic_lobe,ACH
720575940639431238,optic_lobe,GABA
720575940639434318,central_complex,ACH
720575940639436358,antennal_lobe,ach
720575940639438208,central_complex,ACH
720575940639443288,optic_lobe,ACH
720575940639443328,antennal_lobe,ACH
720575940639444568,optic_lobe,ACH
720575940639448398,optic_lobe,GLUT
720575940639448528,antennal_lobe,SER
720575940639454848,central_complex,GABA
720575940639466328,optic_lobe,ACH
720575940639473998,optic_lobe,ACH
720575940639479168,ventral_cord,ach
720575940639486278,antennal_lobe,ACH
720575940639488078,optic_lobe,GABA
720575940639490118,optic_lobe,GABA
720575940639494528,central_complex,GABA
720575940639495238,antennal_lobe,ACH
720575940639502288,optic_lobe,GLUT
720575940639503448,optic_lobe,ACH
720575940639504768,central_complex,ACH
720575940639506758,optic_lobe,GABA
720575940639507408,optic_lobe,ach
720575940639508558,optic_lobe,ACH
720575940639509968,optic_lobe,GLUT
720575940639516238,optic_lobe,ACH
720575940639521358,optic_lobe,ACH
720575940639523398,optic_lobe,ACH
720575940639533008,central_complex,GLUT
720575940639534158,optic_lobe,ACH
720575940639535438,optic_lobe,ACH
720575940639536718,optic_lobe,GABA
720575940639541838,central_complex,ACH
720575940639546438,antennal_lobe,ACH
720575940639548998,optic_lobe,ACH
720575940639550928,optic_lobe,ACH
720575940639555928,antennal_lobe,ACH
720575940639557248,optic_lobe,ACH
720575940639559758,optic_lobe,GLUT
720575940639563648,optic_lobe,ACH
720575940639563728,optic_lobe,GLUT
720575940639568198,optic_lobe,ACH
720575940639578958,central_complex,ACH
720575940639580238,antennal_lobe,ach
720575940639582848,optic_lobe,GABA
720575940639590528,central_complex,ACH
720575940639591758,optic_lobe,ACH
720575940639593038,optic_lobe,ACH
720575940639595648,optic_lobe,ACH
720575940639596878,optic_lobe,ACH
720575940639604558,optic_lobe,GABA
720575940639621208,optic_lobe,GLUT
720575940639627078,optic_lobe,GABA
720575940639627608,optic_lobe,ACH
720575940639632948,optic_lobe,GLUT
720575940639642968,optic_lobe,ACH
720575940639648088,optic_lobe,ACH
720575940639650118,optic_lobe,GABA
720575940639650638,optic_lobe,ACH
720575940639652678,ventral_cord,GABA
720575940639655238,optic_lobe,ach
720575940639659648,optic_lobe,ACH
720575940639668688,ventral_cord,ach
720575940639675088,central_complex,GLUT
720575940639686488,central_complex,ACH
720575940639686528,optic_lobe,ACH
720575940639692888,central_complex,GLUT
720575940639693008,central_complex,ACH
720575940639695568,central_complex,GABA
720575940639698008,optic_lobe,GABA
720575940639700688,central_complex,ACH
720575940639705808,central_complex,ACH
720575940639708368,optic_lobe,ACH
720575940639710928,central_complex,ACH
720575940639740368,ventral_cord,GABA
720575940639747918,antennal_lobe,ACH
720575940639750488,optic_lobe,ACH
720575940639760718,optic_lobe,GLUT
720575940639768448,optic_lobe,ACH
720575940639771008,optic_lobe,ACH
720575940639773568,optic_lobe,ACH
720575940639776088,central_complex,GLUT
720575940639796608,optic_lobe,ach
720575940639801678,optic_lobe,ACH
720575940639836288,central_complex,ACH
720575940639837648,central_complex,GLUT
720575940639846488,central_complex,ACH
720575940639865688,optic_lobe,ACH
720575940639868288,central_complex,ACH
720575940639879758,optic_lobe,GABA
720575940639884878,optic_lobe,ACH
720575940639891288,central_complex,GLUT
720575940639892568,optic_lobe,ACH
720575940639898958,optic_lobe,ACH
720575940639910488,central_complex,GLUT
720575940639911888,central_complex,ACH
720575940639947608,optic_lobe,ACH
720575940639950158,optic_lobe,GLUT
720575940639955288,optic_lobe,ACH
720575940639960408,optic_lobe,ACH
720575940639965528,optic_lobe,ACH
720575940639968128,optic_lobe,ACH
720575940639970688,optic_lobe,GLUT
720575940639974528,optic_lobe,ACH
720575940639979648,central_complex,ACH
720575940639986048,central_complex,ACH
720575940639992398,optic_lobe,GLUT
720575940639996288,central_complex,ACH
720575940640006528,central_complex,ACH
720575940640018008,optic_lobe,ACH
720575940640021838,optic_lobe,GLUT
720575940640024398,optic_lobe,ACH
720575940640032088,optic_lobe,ACH
720575940640039768,optic_lobe,ACH
720575940640043728,optic_lobe,ach
720575940640048768,central_complex,DA
720575940640055168,optic_lobe,ACH
720575940640059008,optic_lobe,GABA
720575940640065358,optic_lobe,GLUT
720575940640075608,antennal_lobe,ach
720575940640078168,optic_lobe,ACH
720575940640083408,central_complex,ACH
720575940640084568,optic_lobe,GLUT
720575940640090968,optic_lobe,ACH
720575940640092238,optic_lobe,GABA
720575940640093518,optic_lobe,ACH
720575940640102528,optic_lobe,ACH
720575940640111568,central_complex,ACH
720575940640112728,optic_lobe,ACH
720575940640112768,optic_lobe,ACH
720575940640117968,optic_lobe,ACH
720575940640119118,optic_lobe,GLUT
720575940640120398,optic_lobe,ACH
